"","year","ISO_code","countries","region","pf_rol_procedural","pf_rol_civil","pf_rol_criminal","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries","pf_ss_disappearances","pf_ss_women_fgm","pf_ss_women_missing","pf_ss_women_inheritance_widows","pf_ss_women_inheritance_daughters","pf_ss_women_inheritance","pf_ss_women","pf_ss","pf_movement_domestic","pf_movement_foreign","pf_movement_women","pf_movement","pf_religion_estop_establish","pf_religion_estop_operate","pf_religion_estop","pf_religion_harassment","pf_religion_restrictions","pf_religion","pf_association_association","pf_association_assembly","pf_association_political_establish","pf_association_political_operate","pf_association_political","pf_association_prof_establish","pf_association_prof_operate","pf_association_prof","pf_association_sport_establish","pf_association_sport_operate","pf_association_sport","pf_association","pf_expression_killed","pf_expression_jailed","pf_expression_influence","pf_expression_control","pf_expression_cable","pf_expression_newspapers","pf_expression_internet","pf_expression","pf_identity_legal","pf_identity_parental_marriage","pf_identity_parental_divorce","pf_identity_parental","pf_identity_sex_male","pf_identity_sex_female","pf_identity_sex","pf_identity_divorce","pf_identity","pf_score","pf_rank","ef_government_consumption","ef_government_transfers","ef_government_enterprises","ef_government_tax_income","ef_government_tax_payroll","ef_government_tax","ef_government","ef_legal_judicial","ef_legal_courts","ef_legal_protection","ef_legal_military","ef_legal_integrity","ef_legal_enforcement","ef_legal_restrictions","ef_legal_police","ef_legal_crime","ef_legal_gender","ef_legal","ef_money_growth","ef_money_sd","ef_money_inflation","ef_money_currency","ef_money","ef_trade_tariffs_revenue","ef_trade_tariffs_mean","ef_trade_tariffs_sd","ef_trade_tariffs","ef_trade_regulatory_nontariff","ef_trade_regulatory_compliance","ef_trade_regulatory","ef_trade_black","ef_trade_movement_foreign","ef_trade_movement_capital","ef_trade_movement_visit","ef_trade_movement","ef_trade","ef_regulation_credit_ownership","ef_regulation_credit_private","ef_regulation_credit_interest","ef_regulation_credit","ef_regulation_labor_minwage","ef_regulation_labor_firing","ef_regulation_labor_bargain","ef_regulation_labor_hours","ef_regulation_labor_dismissal","ef_regulation_labor_conscription","ef_regulation_labor","ef_regulation_business_adm","ef_regulation_business_bureaucracy","ef_regulation_business_start","ef_regulation_business_bribes","ef_regulation_business_licensing","ef_regulation_business_compliance","ef_regulation_business","ef_regulation","ef_score","ef_rank","hf_score","hf_rank","hf_quartile"
"305",2009,"MDA","Moldova","Eastern Europe",4.5,4.163973448,4.039829816,4.2,7.59767971,5,10,5,10,7.81243234,7.562486468,10,10,NA,NA,10,10,8.386722059,5,10,10,8.333333333,NA,NA,NA,9.393333333,8.611111111,9.002222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,9,8.25,NA,NA,NA,9.3125,NA,NA,NA,10,10,10,10,NA,10,7.727687459,58,6.029411765,5.63810105,8,10,4,7,6.666878204,2.115325,3.351905833,3.855413333,6.666666667,7.5,6.443929855,9.609663699,3.661015,6.784851667,0.925925926,5.348592788,8.014333415,7.965348696,9.98901933,5,7.74217536,9.093333333,9.08,7.7552,8.642844444,5.607123333,5.296083377,5.451603355,10,4.759331667,0,4.646276935,3.135202867,6.807412667,8,8.807292999,10,8.935764333,4.433333333,4.048876667,7.428265,6,7.342421118,3,5.375482686,3.08234,5.733333333,9.526321874,3.724641944,5.937494332,7.444273565,5.908067508,6.739771509,6.66,84,7.19384373,65,2
"306",2009,"MNE","Montenegro","Eastern Europe",NA,NA,NA,5.499373,8.651365011,10,10,7.5,10,10,9.5,NA,10,NA,NA,10,10,9.383788337,10,10,10,10,NA,NA,NA,8.466666667,7.172222222,7.819444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,1.666666667,4,NA,NA,NA,6.416666667,NA,NA,NA,10,10,10,10,NA,10,8.000304223,50,5.617647059,NA,4,10,4,7,5.539215686,5.163811692,5.209361312,6.252479675,7.8,NA,4.795719043,7.573407055,6.192243725,8.286493143,0.962962963,6.290500762,9.729057299,8.735731081,9.306655254,5,8.192860908,7.8,9.02,7.55,8.123333333,6.652933971,8.1165816,7.384757785,10,6.75171627,6.923076923,4.978153859,6.217649017,7.931435034,10,9.392179811,10,9.79739327,10,5.463250915,6.678562996,10,7.589637758,10,8.288575278,4.493493954,2,9.659876196,5.636487267,4.968874199,5.830130554,5.431477028,7.839148526,7.16,50,7.580152112,48,2
"307",2009,"NLD","Netherlands","Western Europe",8.933333333,8.03492321,8.005798332,8.3,9.629516605,10,10,10,9.858845822,9.854812845,9.942731733,9.5,10,NA,NA,10,9.833333333,9.801860557,10,10,10,10,10,10,10,7.755555556,4.119444444,7.291666667,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8.75,10,10,10,9.678571429,NA,NA,NA,10,10,10,10,NA,10,9.222488949,10,0.514700176,3.268502269,7,3,3,3,3.445800611,8.709235609,7.159997385,8.06672507,10,10,5.108337898,7.86256679,8.306344805,6.785346618,1,7.999839353,8.686609262,9.563268921,9.76154277,10,9.502855238,9.44,8.94,6.29,8.223333333,7.274043711,9.286877696,8.280460703,10,7.3804965,9.166666667,6.416287196,7.654483454,8.539569373,10,9.128912449,10,9.709637483,6.666666667,3.709976741,4.057292165,6,10,10,6.738989262,3.545622339,3.172043011,9.512198976,8.552229675,6.961820365,8.497950253,6.706977437,7.718534727,7.44,27,8.331244474,17,1
"308",2009,"NOR","Norway","Western Europe",9.4,8.162277648,8.457877697,8.7,9.759694066,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.864342466,10,10,10,10,10,10,10,9.837777778,10,9.945925926,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.666666667,3.25,10,10,10,7.845238095,NA,NA,NA,10,10,10,10,NA,10,9.420202019,4,1.638180253,4.81253406,8,6,3,4.5,4.737678578,8.705418694,7.514506619,8.442107759,10,10,7.752899898,9.121524194,8.703756998,8.618547422,1,8.762084621,9.671821553,7.70405652,9.566630553,10,9.235627156,9.902225452,8.78,0,6.227408484,5.326547527,9.140590684,7.233569106,10,7.278779915,5.384615385,6.526912838,6.396769379,7.464436742,10,9.69879695,10,9.899598983,3.9,3.21481846,4.289806496,6,10,3,5.067437493,4.012961736,2.828282828,9.691406271,9.055630854,6.729594997,9.024788597,6.890444214,7.285826897,7.5,24,8.460101009,9,1
"309",2009,"POL","Poland","Eastern Europe",8.966666667,6.293374427,7.328397088,7.5,9.485451614,10,10,10,10,10,10,10,10,NA,NA,10,10,9.828483871,10,10,10,10,7.5,10,8.75,8.962222222,8.238888889,8.65037037,10,10,7.5,6.666666667,7.083333333,2.5,10,6.25,10,6.666666667,8.333333333,8.333333333,10,10,8.666666667,8.5,10,10,10,9.595238095,NA,NA,NA,10,10,10,10,NA,10,8.990015148,21,4.947058824,5.055409084,7,7,4,5.5,5.625616977,5.556509458,3.481056079,5.979186273,10,7.5,4.270864972,6.995831406,5.630519135,7.087811269,0.962962963,6.161716595,8.478019379,9.580118694,9.234804425,10,9.323235625,9.44,8.94,6.29,8.223333333,6.399895387,7.178168547,6.789031967,10,6.086429992,1.538461538,6.416287196,4.680392909,7.423189552,8,7.754054054,10,8.584684685,5.566666667,3.858240313,7.298262418,8,10,10,7.453861566,2.85536265,4.777777778,8.743448903,6.349848677,5.625896915,6.356968898,5.78488397,7.27447674,7.16,50,8.075007574,30,1
"310",2009,"PRT","Portugal","Western Europe",7.366666667,6.152412839,6.246167652,6.6,9.512223309,10,10,10,10,10,10,10,10,NA,NA,10,10,9.83740777,10,10,10,10,10,10,10,9.777777778,8.194444444,9.324074074,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3.333333333,4,10,10,10,8.19047619,NA,NA,NA,10,10,10,10,NA,10,8.860806969,27,4.326470588,4.042067959,8,5,2,3.5,4.967134637,5.475829019,3.135714315,6.730924879,10,8.333333333,5.552314094,7.548637607,6.756560582,7.720433558,1,6.805971932,9.079575714,9.514162991,9.835,10,9.607184676,9.44,8.94,6.29,8.223333333,7.73551441,7.886451578,7.810982994,10,6.668513889,6.153846154,6.416287196,6.412882413,8.111799685,5,9.434218844,10,8.144739615,5.566666667,2.180092485,5.276836445,6,1.965459195,10,5.164842465,2.536166403,2.857142857,9.627824988,6.832709054,6.38503333,6.659620713,5.816416224,6.375332768,7.17,48,8.015403484,35,1
"311",2009,"ROU","Romania","Eastern Europe",7.033333333,5.860435166,5.980678832,6.3,9.229797524,10,10,10,10,10,10,10,10,NA,NA,10,10,9.743265841,10,10,10,10,10,10,10,9.888888889,9.305555556,9.731481481,7.5,10,10,10,10,10,10,10,10,6.666666667,8.333333333,9.166666667,10,10,2,1.75,10,10,10,7.678571429,NA,NA,NA,10,10,10,10,NA,10,8.668488418,34,8.573529412,6.503071698,7,10,3,6.5,7.144150277,4.12367869,3.196571414,5.286908626,8.333333333,6.666666667,4.849985116,8.665511992,5.266142891,7.779122276,1,6.018657889,8.149744242,9.104445845,8.882467301,10,9.034164347,9.44,8.94,6.29,8.223333333,6.505606339,8.346711621,7.42615898,10,5.695046957,7.692307692,6.416287196,6.601213948,8.062676566,5,8.120521747,10,7.706840582,3.333333333,4.733528718,6.623697172,8,9.59827296,10,7.048138697,3.198614126,4.15,9.649572422,5.399188499,7.066659456,7.511529524,6.162594005,6.972524428,7.45,26,8.059244209,33,1
"312",2009,"RUS","Russia","Eastern Europe",3.9,4.958974582,3.951724273,4.3,4.025973291,0,8.375183357,5,9.670834559,9.694646528,6.548132889,10,10,NA,NA,10,10,6.858035393,10,0,10,6.666666667,5,10,7.5,9.626666667,4.672222222,7.266296296,2.5,5,2.5,3.333333333,2.916666667,10,6.666666667,8.333333333,10,10,10,5.75,6.498239994,9.9299648,1.333333333,1.75,10,10,10,7.073076875,NA,NA,NA,10,10,10,10,NA,10,6.465112832,103,3.35,4.800068303,10,10,7,8.5,6.662517076,2.872364695,3.12940644,3.231463072,7.5,6.666666667,7.532699089,9.154461664,2.892366334,5.764528652,0.962962963,5.315698972,8.280117013,7.233538346,7.669184429,10,8.295709947,0.78,7.9,4.246,4.308666667,4.174010633,4.898267335,4.536138984,10,4.214307902,5,1.327507696,3.513938533,5.589686046,5,9.159171963,10,8.053057321,5,4.764589128,6.66646203,8,9.196545919,3,6.104599513,2.4482285,6.751361162,8.99545882,3.528081502,0,6.41301553,4.689357586,6.28233814,6.43,95,6.447556416,104,3
"313",2009,"SRB","Serbia","Eastern Europe",4.966666667,4.71363922,4.496496402,4.7,9.320445029,10,10,7.5,10,9.945361215,9.489072243,10,10,NA,NA,5,8.333333333,9.047616868,10,10,10,10,7.5,6.666666667,7.083333333,9.482222222,8.794444444,8.453333333,7.5,10,10,3.333333333,6.666666667,10,6.666666667,8.333333333,7.5,3.333333333,5.416666667,7.583333333,10,10,3.666666667,5,10,10,10,8.380952381,NA,NA,NA,10,10,10,10,NA,10,7.878666122,51,5.760171492,4.143460732,8,10,5,7.5,6.350908056,2.545155245,2.71355525,3.68195781,6.666666667,5.833333333,3.923004635,7.392649047,4.377241677,5.709415589,1,4.760331028,8.912335897,8.52450214,8.443574933,5,7.720103242,8.453333333,8.54,7.1676,8.053644444,5.699962612,8.284267619,6.992115116,10,5.242586558,0.769230769,6.084410272,4.032075867,7.269458857,10,8.800191685,10,9.600063895,2.233333333,4.605945481,6.789348951,10,7.656592265,3,5.714203338,2.216602259,5,9.481128816,4.19673656,3.072021851,6.872597915,5.1398479,6.818038378,6.58,88,7.229333061,61,2
"314",2009,"SVK","Slovak Rep.","Eastern Europe",NA,NA,NA,6.288422,9.422299142,10,10,10,10,10,10,10,10,NA,NA,10,10,9.807433047,10,10,10,10,10,10,10,9.722222222,8.288888889,9.337037037,10,10,10,10,10,10,6.666666667,8.333333333,10,6.666666667,8.333333333,9.333333333,10,10,7.333333333,7.5,10,10,10,9.261904762,NA,NA,NA,10,10,10,10,NA,10,8.817191275,28,4.491176471,4.228554389,8,10,3,6.5,5.804932715,3.174959003,2.433497793,5.412265413,10,6.666666667,4.383717124,9.678712963,4.59600701,7.206643526,1,5.950274389,9.692678751,9.515254655,9.676979072,10,9.721228119,9.44,8.94,6.29,8.223333333,7.479394655,7.552832559,7.516113607,10,7.659781201,5.384615385,6.416287196,6.486894594,8.056585384,10,7.157235353,10,9.052411784,6.666666667,3.973099839,7.182255272,8,8.794818879,10,7.436140109,3.071271891,6.827956989,9.394994341,4.961199697,6.214884827,7.119203098,6.264918474,7.584490123,7.42,29,8.118595638,26,1
"315",2009,"SVN","Slovenia","Eastern Europe",8.166666667,5.958061293,5.920493786,6.7,9.744524974,10,10,7.5,10,10,9.5,10,10,NA,NA,10,10,9.748174991,10,10,10,10,10,3.333333333,6.666666667,8.74,6.061111111,7.155925926,10,10,10,6.666666667,8.333333333,7.5,6.666666667,7.083333333,10,6.666666667,8.333333333,8.75,10,10,8.333333333,6.75,10,10,10,9.297619048,NA,NA,NA,10,10,10,10,NA,10,8.632398245,35,3.838682401,3.945692599,8,4,1,2.5,4.57109375,5.411575294,3.961106309,6.041708894,9.166666667,7.5,4.228332095,7.174092565,6.177261542,8.400732654,0.925925926,6.212338998,9.193755098,9.508731131,9.828815977,10,9.632825551,9.44,8.94,6.29,8.223333333,6.8311397,7.510034544,7.170587122,10,5.115132622,3.846153846,6.416287196,5.125857888,7.629944586,8,8.534135616,10,8.844711872,2.233333333,2.90554797,5.375019058,8,7.321819732,10,5.972620016,4.108381725,2.916666667,9.660368383,6.7737106,7.519499723,7.085575118,6.344033703,7.05378853,7.02,64,7.826199123,41,2
"316",2009,"ESP","Spain","Western Europe",8.466666667,6.456055282,6.923660323,7.3,9.645408932,0,10,7.5,9.978431051,9.792938093,7.454273829,9.5,10,NA,NA,10,9.833333333,8.977672031,10,10,10,10,10,10,10,9.204444444,8.888888889,9.364444444,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.333333333,6.5,10,10,10,9.261904762,NA,NA,NA,10,10,10,10,NA,10,8.932052929,23,3.766214948,4.783104831,7,6,6,6,5.387329945,4.696791146,4.394341622,6.540801086,8.333333333,8.333333333,5.538282488,7.32596394,7.809129286,7.065670893,1,6.670849681,8.983850076,9.38255739,9.920231826,10,9.571659823,9.44,8.94,6.29,8.223333333,6.705585461,8.785572658,7.745579059,10,6.889113817,3.076923077,6.416287196,5.460774697,7.857421772,10,9.052967063,10,9.684322354,2.233333333,2.404144092,4.477346027,6,5.179275517,10,5.049016495,2.928968229,2.820512821,8.292345841,6.55865784,7.033048337,7.791762686,5.904215959,6.879184936,7.27,43,8.101026464,29,1
"317",2009,"SWE","Sweden","Western Europe",9.5,7.780176642,8.230554055,8.5,9.60057886,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.811304064,10,10,10,10,10,10,10,9.184444444,7.45,8.878148148,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.333333333,9,10,10,10,9.761904762,NA,NA,NA,10,10,10,10,NA,10,9.441831307,3,1.089688728,3.907258757,7,2,0,1,3.249236871,9.258991778,8.271048311,8.803995844,9.166666667,10,4.740379942,8.881571626,8.542774822,8.000361333,1,8.407310036,8.688781609,9.650570406,9.944314258,10,9.570916568,9.44,8.94,6.29,8.223333333,8.6140124,9.119191676,8.866602038,10,8.3624794,3.076923077,6.416287196,5.951896558,8.260457982,10,9.455441962,10,9.818480654,6.666666667,3.109900378,3.427194644,6,10,3,5.367293615,5.067997933,1.923076923,9.465255416,9.412623885,8.834843475,8.632462171,7.222709967,7.469494745,7.39,33,8.415915654,10,1
"318",2009,"CHE","Switzerland","Western Europe",NA,NA,NA,7.920938,9.736337398,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.856556911,10,10,10,10,10,10,10,8.74,8.7,9.146666667,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.333333333,9.25,10,10,10,9.654761905,NA,NA,NA,10,10,10,10,NA,10,9.324516585,6,6.535294118,5.653405995,10,9,7,8,7.547175028,8.976519565,7.349250923,9.024138351,10,8.333333333,5.863675786,9.566127705,8.770550579,8.669891206,1,8.50594305,7.63104395,9.626734466,9.903884018,10,9.290415609,9.86,8.7,0,6.186666667,5.410286622,8.93185967,7.171073146,10,8.027774596,3.846153846,6.74816412,6.207364188,7.391276,8,9.262259767,10,9.087419922,10,7.912845931,7.798419909,10,10,5,8.45187764,5.347352589,7.785388128,9.248434829,8.801477729,8.314806952,9.293812433,8.131878777,8.55705878,8.26,4,8.792258292,3,1
"319",2009,"UKR","Ukraine","Eastern Europe",5.1,5.185253975,3.932441627,4.7,8.051920832,10,10,7.5,10,9.965257647,9.493051529,10,10,NA,NA,10,10,9.181657454,5,10,10,8.333333333,10,10,10,8.813333333,8.055555556,8.956296296,7.5,7.5,10,3.333333333,6.666666667,7.5,3.333333333,5.416666667,10,6.666666667,8.333333333,7.083333333,10,10,5,5.5,10,10,10,8.642857143,NA,NA,NA,10,10,10,10,NA,10,7.771996374,56,4.761764706,3.869209809,10,10,4,7,6.407743629,1.663479376,2.105180146,2.661469318,8.333333333,6.666666667,5.342976591,6.44107314,3.30234796,6.630269139,0.928571429,4.622870965,7.203159142,7.257509811,6.821086262,0,5.320438804,9.446666667,9.08,7.8288,8.785155556,4.397382272,5.317482385,4.857432328,10,4.212502182,0.769230769,4.314400011,3.098710987,6.685324718,8,9.015288289,10,9.005096096,5.566666667,6.110067833,7.14639353,8,9.59827296,0,6.070233498,2.651854971,6.341719078,9.064263702,2.876999593,1.855300348,2.635472511,4.2376017,6.437643765,5.89,119,6.830998187,81,3
"320",2009,"GBR","United Kingdom","Western Europe",8.3,7.23546574,7.546776171,7.7,9.549763612,10,10,10,9.983942519,9.961462046,9.989080913,9.5,10,NA,NA,10,9.833333333,9.790725953,10,10,10,10,10,6.666666667,8.333333333,8.077777778,7.133333333,7.848148148,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,10,10,9.428571429,NA,NA,NA,10,10,10,10,NA,10,9.100353446,14,4.517647059,5.739361272,8,6,4,5,5.814252083,8.808355967,6.976720856,7.922228826,10,9.166666667,6.035788218,8.501090027,7.439789132,6.966222433,1,7.979651347,8.678672776,9.754158625,9.566,10,9.49970785,9.44,8.94,6.29,8.223333333,7.341147844,9.203034686,8.272091265,10,8.149266856,8.333333333,8.960676947,8.481092379,8.744129244,10,9.33662757,9,9.445542523,8.9,5.356915405,7.867998286,8,9.030292729,10,8.192534403,3.433090775,5.833333333,9.576431959,8.082352937,9.24186905,8.766974089,7.489008691,8.375695206,8.08,5,8.590176723,7,1
"321",2008,"ALB","Albania","Eastern Europe",5.666666667,5.074784651,4.100515809,4.9,8.756539449,10,10,10,10,10,10,10,5,NA,NA,10,8.333333333,9.029957594,10,10,10,10,NA,NA,NA,9.684444444,8.705555556,9.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,4.666666667,6,NA,NA,NA,7.666666667,NA,NA,NA,5,10,10,10,NA,7.5,7.777697732,52,8.864705882,9.588555858,6,10,7,8.5,8.238315435,3.227888851,4.386750833,3.717370681,8.333333333,4.166666667,5.173968897,8.088613819,5.081990156,6.536582489,0.962962963,5.312341118,8.880132511,9.373080887,9.328151516,10,9.395341229,8.572230314,8.96,7.776,8.436076771,6.274729057,7.447590542,6.861159799,10,5.496440695,0.833333333,0,2.109924676,6.851790312,5,5.950003882,10,6.983334627,5.6,6.149367496,7.197824468,8,4.808450556,3,5.792607087,3.967287106,6.688034188,9.661341423,4.294326866,4.82128538,7.264924342,6.116199884,6.297380533,7.22,47,7.498848866,49,2
"322",2008,"AUT","Austria","Western Europe",8.1,7.439239997,7.479080918,7.7,9.721770933,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.851701422,10,10,10,10,10,10,10,8.795555556,6.388888889,8.394814815,10,10,10,10,10,0,10,5,10,6.666666667,8.333333333,8.666666667,10,10,7.333333333,8,10,10,10,9.333333333,NA,NA,NA,10,10,10,10,NA,10,9.027406837,21,4.217647059,2.544412042,10,4,3,3.5,5.065514775,8.462078646,7.174885,8.951907255,10,10,6.378971834,7.916023832,8.067479703,8.429548948,1,8.375655024,8.958754899,9.852188108,9.363548698,10,9.543622926,9.606666667,8.88,5.608,8.031555556,7.640390151,9.078146682,8.359268416,10,7.713911185,3.076923077,6.416287196,5.735707153,8.031632781,10,8.875953133,10,9.625317711,10,3.845723755,2.146208937,6.7,9.81458752,3,5.917753369,4.218642813,4.250764526,8.879482417,8.489661703,7.625864598,8.083205174,6.924603539,7.489224873,7.7,16,8.363703418,15,1
"323",2008,"BLR","Belarus","Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2008,"BEL","Belgium","Western Europe",8.433333333,6.781502912,7.158034531,7.5,9.246695456,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.69334293,10,10,10,10,10,10,10,8.815555556,6.016666667,8.277407407,10,10,10,10,10,10,10,10,10,6.666666667,8.333333333,9.666666667,10,10,9,9,10,10,10,9.714285714,NA,NA,NA,10,10,10,10,NA,10,9.064171711,16,2.882352941,2.907356948,10,2,0,1,4.197427472,7.273560789,4.912140833,7.929156597,10,8.333333333,5.650103506,4.332327525,7.832946441,8.00548866,1,7.141006409,8.939394306,9.879386307,9.100722801,10,9.479875854,9.606666667,8.88,5.608,8.031555556,7.92269579,8.93185967,8.42727773,10,7.543704468,4.615384615,6.416287196,6.191792093,8.162656345,10,7.442741163,10,9.147580388,8.9,3.294443433,4.711156889,6,8.516700159,10,6.903716747,2.775661523,2.59009009,9.752657336,7.499523119,8.048015401,8.251345071,6.486215423,7.512504186,7.3,42,8.182085856,27,1
"325",2008,"BIH","Bosnia and Herzegovina","Eastern Europe",7,4.99497023,6.171539301,6.1,9.298543761,10,10,7.5,9.822864586,9.468593758,9.358291669,10,10,NA,NA,10,10,9.552278477,10,0,10,6.666666667,NA,NA,NA,8.702222222,7.683333333,8.192777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,7,4.5,NA,NA,NA,7.875,NA,NA,NA,10,10,10,10,NA,10,8.004875175,49,6.4,5.859128046,7,10,3,6.5,6.439782011,1.797773984,1.159859167,2.964344651,4.8,NA,3.647229804,6.703165617,4.194366302,7.142911762,0.962962963,3.97618407,9.114870142,9.001102318,8.517945545,5,7.908479501,9.991789712,8.64,5.68,8.103929904,5.432060905,7.824007575,6.62803424,10,5.094899921,3.846153846,5.310030783,4.750361517,7.370581415,8,9.829060623,9,8.943020208,4.4,7.462337905,7.54699427,8.7,7.126106558,10,7.539239789,2.64489254,4.566210046,7.815338277,3.233958468,5.737930413,5.269664231,4.877998996,7.120086331,6.56,88,7.282437587,57,2
"326",2008,"BGR","Bulgaria","Eastern Europe",6.3,5.661290626,3.872554432,5.3,9.083928525,10,10,10,10,10,10,10,10,NA,NA,10,10,9.694642842,10,10,10,10,10,10,10,8.195555556,5.738888889,7.978148148,10,10,7.5,6.666666667,7.083333333,10,10,10,10,10,10,9.416666667,0,10,6.333333333,6.5,10,10,10,7.547619048,NA,NA,NA,10,10,10,10,NA,10,8.242904097,41,5.882352941,6.245231608,8,10,5,7.5,6.906896137,3.160988866,3.015535833,4.072066143,8.333333333,4.166666667,4.767973315,8.960475592,3.253808706,5.069932917,1,4.977864597,8.596612757,8.822125502,7.530245583,10,8.73724596,9.82,8.88,5.608,8.102666667,5.3858534,6.924886496,6.155369948,10,5.305493402,7.692307692,6.416287196,6.471362764,7.682349844,10,9.450981139,9,9.48366038,8.3,5.418491821,7.587712174,6,9.165643839,10,7.745307972,3.460312086,4.503546099,9.337979918,3.92760517,7.862386003,3.095054896,5.364480695,7.531149683,7.17,55,7.706452048,44,2
"327",2008,"HRV","Croatia","Eastern Europe",6.3,5.120393056,5.272995716,5.6,9.347490642,10,10,10,10,10,10,10,10,NA,NA,10,10,9.782496881,10,10,10,10,NA,NA,NA,9.317777778,6.755555556,8.036666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,7,6.25,NA,NA,NA,5.8125,NA,NA,NA,10,10,10,10,NA,10,8.076770054,48,4.105882353,5.0626703,10,3,0,1.5,5.167138163,3.486774892,2.671815,4.93830029,8.333333333,8.333333333,5.398195119,6.390923114,5.620403487,7.247752523,0.962962963,5.716674996,9.091581694,9.487707402,8.786594459,5,8.091470889,9.6,9.04,7.484,8.708,6.027553943,7.488635536,6.758094739,10,5.442019487,2.307692308,6.637538479,4.795750091,7.565461208,10,8.196279597,10,9.398759866,3.9,4.651349796,6.895428452,6,6.384456638,10,6.305205814,2.531186778,5.12962963,9.163466908,4.776448128,3.379871588,7.802972012,5.463929174,7.055964951,6.72,81,7.398385027,53,2
"328",2008,"CYP","Cyprus","Eastern Europe",NA,NA,NA,7.118284,9.667148377,10,10,7.5,10,10,9.5,10,10,NA,NA,NA,10,9.722382792,10,10,10,10,10,10,10,8.944444444,7.872222222,8.938888889,10,10,10,10,10,0,10,5,10,10,10,9,10,10,8.333333333,7.75,10,10,10,9.44047619,NA,NA,NA,10,10,10,10,NA,10,8.948103206,25,5.685294118,5.59400545,10,8,8,8,7.319824892,7.360531286,6.188333333,7.569104165,8.333333333,8.333333333,4.003515462,6.070313552,7.305708762,8.657796077,0.897435897,6.727671978,8.510844601,9.621868146,9.066165784,10,9.299719633,9.606666667,8.88,5.608,8.031555556,7.30293405,9.265478688,8.284206369,10,6.893018425,6.153846154,6.416287196,6.487717258,8.200869796,10,9.237137807,10,9.745712602,6.7,4.931475564,5.806849983,10,4.066800636,0,5.250854364,5.068268448,3.59437751,9.604158351,7.220496373,4.909148295,8.329810356,6.454376556,7.150314507,7.74,15,8.344051603,17,1
"329",2008,"CZE","Czech Rep.","Eastern Europe",8.333333333,6.471947324,6.961090269,7.3,9.562539321,10,10,10,10,9.614814355,9.922962871,10,10,NA,NA,10,10,9.828500731,10,10,NA,10,10,10,10,9.02,7.777777778,8.932592593,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.666666667,8.25,10,10,10,9.55952381,NA,NA,NA,10,10,10,10,NA,10,9.131336823,12,3.202941176,3.367847411,8,10,3,6.5,5.267697147,5.010626586,4.053745,6.1949645,10,8.333333333,3.85475774,7.539725764,4.814483648,7.86384109,0.962962963,6.288622049,8.555603565,9.262593957,8.728974249,10,9.136792943,9.606666667,8.88,5.608,8.031555556,8.190264219,7.490388557,7.840326388,10,7.372303924,3.076923077,6.416287196,5.621838066,7.873430002,10,8.127614003,10,9.375871334,6.7,3.711993271,7.675671733,10,7.960462719,10,7.674687954,2.759122214,3.257575758,9.323116737,5.266164083,8.443587302,3.128682875,5.363041495,7.471200261,7.21,48,8.170668411,29,1
